0.0000000000 -143.1039226500
0.0777777777 -143.1039748300
0.1555555554 -143.1041247000
0.2333333331 -143.1043501100
0.3111111108 -143.1045845100
0.3888888885 -143.1047578500
0.4666666662 -143.1047992700
0.5444444439 -143.1046254400
0.6222222216 -143.1041350600
0.6999999993 -143.1032163900
